N,P,K,temperature,humidity,ph,rainfall,label
113,56,60,24.087099358267402,66.02348158607666,7.1653228412830545,157.53911595237446,cotton
113,54,54,30.195215500625544,51.82052589766822,7.271881640393614,135.3622764938454,cotton
114,56,67,29.261728947008397,54.33182070527317,6.8176309261709775,146.52380792208305,cotton
128,47,68,30.43539665576423,57.46650572395518,7.399757615778079,123.45621955757373,cotton
109,44,62,24.661420578064043,58.62753367776378,7.333022747362734,120.24588101758697,cotton
126,49,69,26.98912796849601,52.61566767609046,7.557144384099969,178.0442413695515,cotton
121,41,53,24.329998150301737,61.50549825692791,7.078627209950866,130.2642142106661,cotton
112,43,69,24.50324611526026,62.38571517891465,7.139128838799139,159.7755050633061,cotton
115,47,62,25.18872920414661,65.5577003479648,6.92138102841111,122.3916337502192,cotton
118,44,50,27.849029828373745,66.28405492452781,6.404563284520643,132.98172645153903,cotton
128,47,55,27.313457946275342,62.628528014274664,7.260971281708239,138.60641490899516,cotton
130,45,69,29.82412954085646,55.593433521651804,6.870212211571435,167.883524436633,cotton
110,53,50,25.500250435097797,59.23999612590069,7.258440915531276,167.22030423914725,cotton
114,41,67,28.444539332124386,69.12620933946977,7.298303666686243,123.51087764474093,cotton
130,51,60,31.986452112253712,55.893218054445335,6.43408775835877,145.2136026989987,cotton
113,48,69,27.90453138729896,56.6007563441116,6.730996527186212,126.98501629303796,cotton
110,58,58,31.067330741308762,56.86780182103935,7.35841815121047,175.83800167700488,cotton
111,48,62,30.330141249156437,63.60702030887693,7.542967165689948,163.30205365772107,cotton
114,52,61,31.580962104357546,65.7317011188866,6.947313305194478,159.4553023702774,cotton
107,50,63,28.729151450942247,64.22958019928798,7.178879670448304,137.27711213026362,cotton
107,58,52,24.250258398382748,51.026151449586465,7.3299085277620755,141.57337611402326,cotton
132,44,69,30.96021375581806,63.56731297892092,6.832774522481953,132.67699800222155,cotton
111,41,67,26.867938522765343,53.698035843522646,6.677304121701621,139.44864946950676,cotton
129,44,66,30.829407830756544,64.75132147773057,7.258266661276938,146.88769679822676,cotton
109,55,56,25.812307178730915,50.580371538506036,6.672602274661888,145.618967861467,cotton
121,44,65,31.03121797167899,52.8747593859602,6.738632041991643,144.3353822961252,cotton
128,45,56,30.94175831816011,65.72089985660497,7.205051050698212,125.90526211205497,cotton
128,53,54,24.766616385268915,64.52832834617688,7.29024163889669,179.78586659891084,cotton
116,46,60,26.842227514728606,60.02519217280976,6.9413714404439775,176.3585902197271,cotton
118,50,69,30.497411385471917,53.29369317023746,6.745770455155777,139.52668326153918,cotton
112,47,66,26.735516417348393,59.242875436133374,7.401152032048736,124.98339924761044,cotton
107,60,69,24.122941085841326,66.2119534774566,7.444109736469365,123.87551312437584,cotton
127,55,54,29.268624639130735,57.56928679683981,7.327993972699523,121.41106822863553,cotton
115,56,56,29.98085329669105,61.81145043709853,7.403925656380204,152.40300746455068,cotton
134,58,56,26.02447122812444,52.82653620954709,7.139454980835507,146.3286408517565,cotton
120,57,60,25.307888427325352,56.15780946696987,6.98005510980736,126.3432754156839,cotton
133,57,65,31.806111873476226,69.33999226720205,7.5222081965564245,156.06972101308367,cotton
133,45,65,28.91120444147451,65.53893469841125,6.627070153356846,130.44860495256063,cotton
130,54,56,28.026533598491767,57.26816078660365,7.559763741530902,150.8029186276915,cotton
113,53,55,28.763067680840045,57.46430994690535,7.45571419979192,153.6463751245425,cotton
111,60,66,28.863819765498896,53.45837944317069,7.024105577226455,128.8585034572613,cotton
118,42,59,25.295124312017386,55.13286381271879,7.289845633372193,152.52955529861424,cotton
110,43,60,28.255121092843588,61.10458727940717,7.1578979475303335,159.68016047280628,cotton
109,47,58,27.759429229214934,65.3975793484286,6.407181273117597,170.83042939647981,cotton
113,51,61,29.56546754975404,66.49370223036091,7.09484343254994,123.833015025556,cotton
109,56,63,27.601299299071858,65.34443160312267,6.434799578911721,163.567818260917,cotton
134,44,62,30.76508754666341,57.03643587084586,6.44947674771507,167.10964393669641,cotton
111,58,63,28.715764850817102,56.128967893802574,6.700618781545105,153.60069397061204,cotton
120,54,68,31.178108912175205,52.057721849302176,7.136819894706154,166.14496181300746,cotton
111,47,67,31.21090639854118,61.64872089578145,6.699088377739568,148.6654173006504,cotton
131,41,51,24.67574034177786,65.82934342457399,6.9802654710316245,163.78119739536018,cotton
110,45,62,24.917340972131036,56.03947831144063,7.500208339077984,155.80955205098462,cotton
107,54,50,26.4783124746845,51.29781330203733,7.501026445546675,130.09887326720735,cotton
107,55,67,26.760634654895778,52.18257095367186,7.054632228620639,132.4223456135915,cotton
106,53,57,25.687040109101748,59.105842287941826,7.539111380152562,155.20206262578282,cotton
106,52,52,31.805322138274654,55.54566059982158,6.55639204293074,134.57498323800553,cotton
118,44,51,26.856546870655038,64.89947778297852,6.797589734789414,163.22148313901346,cotton
114,53,51,26.845318786110848,50.68442666343064,7.5338508081675215,133.4456545253827,cotton
114,44,53,24.277134041038675,54.087302948510214,6.791877808657914,132.12235686664957,cotton
108,42,58,27.500972771720942,66.93380535456004,6.617854527428143,155.99442554170778,cotton
119,42,50,27.451951461626138,51.47864697811067,6.937426288933258,124.00723773964312,cotton
134,51,61,27.99917552165644,54.85715576275963,6.77246142252629,126.25152412658645,cotton
109,49,59,28.839377017384585,53.61470186490513,7.463508225124858,162.36779744270845,cotton
119,58,53,26.036449935250957,51.3395796950265,6.435548259095924,145.2507340083383,cotton
135,55,56,30.393017888802117,52.76484905438136,6.8321072629861845,173.11644756952597,cotton
132,45,70,29.748873203876933,64.66801632163131,7.0908143934297865,141.99556201535628,cotton
132,54,63,25.389305236288237,57.98851229731883,6.485554935294876,175.96131995598356,cotton
115,53,52,31.461755140711595,60.01494757156081,7.493548135311403,176.49063059554422,cotton
128,59,50,29.014950125362397,56.94090122293965,6.943853933731612,158.22639628667793,cotton
120,55,57,28.778236820045024,67.82182970912731,7.539914449960962,139.45491504468907,cotton
119,49,54,30.983577287457628,62.1479069912767,6.463307326394312,154.00882981431909,cotton
107,54,56,26.437318548479524,69.28706404703014,6.454831031286866,147.49326847852325,cotton
135,46,51,30.69069060957959,56.24054579618898,7.2180237126371125,156.70804375744973,cotton
110,57,62,25.584377728952433,67.52117944967603,7.329505741264521,140.67967767481383,cotton
126,52,57,25.402856721037466,55.599272773008664,6.5412032782917855,174.9152519919962,cotton
126,58,58,27.596316319191992,67.44320101584297,6.40144677243594,162.5847202557626,cotton
93,54,83,23.91926233541627,56.66272950301819,6.3751392082271465,80.72379791649642,tomato
100,55,93,22.790429843165136,56.78856356730302,6.269966424216119,129.07349627525917,tomato
104,59,88,20.541744277459408,64.01697410548506,5.653615485863025,121.83385118462789,tomato
114,50,86,22.778639850695573,55.89553595098986,5.644150498678187,96.71245898750414,tomato
100,62,83,27.99660616247042,59.11434871982773,6.6394810325732525,83.5668979736588,tomato
112,56,94,23.611806454406015,72.7949288663938,6.578809202009392,127.120950835655,tomato
114,63,85,20.524114578568117,68.31583976572986,6.333879158402321,114.17743116187863,tomato
106,68,91,22.872719932930707,71.11969238845599,6.200210154261827,117.27156303642579,tomato
114,65,100,27.77489259682002,59.50272616523916,5.805954301279098,122.56942233142156,tomato
100,69,99,21.798445870392822,56.85403785934037,6.393134287940199,99.2605740479105,tomato
104,51,83,26.590513217372308,72.74837751874627,6.40321096474623,104.80695388167675,tomato
114,61,94,20.0836698794508,74.49788881274134,6.758243090747197,79.88978488509717,tomato
96,51,92,24.147394250437536,58.49065594141309,6.70706628796238,73.07096340496159,tomato
95,53,85,26.21687966817825,69.63176551032936,6.173811916902245,106.65308974472484,tomato
93,61,80,20.078255334641785,59.418671688133614,6.768655600045676,90.03935274773796,tomato
98,51,83,22.712397072976152,74.44366582490537,6.265332480438467,108.7032233234278,tomato
107,65,80,21.407547557242296,72.5828857352059,5.751992691538658,77.07487968632105,tomato
112,56,84,25.85504894723575,59.69269920538207,5.967563026290897,118.22624503813671,tomato
113,60,86,23.948745058389285,69.19326426572012,6.433268424608662,79.83217128400172,tomato
94,63,98,26.51601847118036,67.06082743329534,5.976079192858803,87.8946723234273,tomato
108,52,92,23.222305190214023,55.3990839584962,5.871219304867545,84.16421653679345,tomato
109,67,89,26.563520875313593,69.39213055499232,6.597530519399667,112.72451296647971,tomato
106,56,83,25.118243056509243,71.65668802295852,6.478929396061356,91.73102280275266,tomato
105,58,88,26.991204729248686,69.26053975844228,6.052322583603258,82.68796356856888,tomato
99,63,98,27.910217011622827,65.74564358581425,6.753851057523626,117.22909959535798,tomato
94,64,83,27.835162536381205,71.85509211266915,6.720938600308596,86.70673250681247,tomato
110,52,83,26.343228302803404,65.23420907898917,5.81464715924473,106.75682212829823,tomato
91,53,94,26.731809009020807,69.1752977471063,6.158334219285076,79.9881809467038,tomato
95,50,83,27.915816178454165,66.00354271796175,6.028384280368013,96.71562897826324,tomato
109,66,87,23.728739629961368,61.894730195777676,5.667739886820115,84.15572225132993,tomato
95,66,93,21.971009521918738,67.08646310133436,5.8186511816532756,114.38791301419901,tomato
110,67,85,26.25456458387471,62.724375531002906,6.03098320125298,93.18988818323305,tomato
89,65,99,25.287306711824403,67.62134662228094,6.3483363534210895,116.96015808152114,tomato
96,67,81,25.98575350128566,56.58553535515118,6.275345931102857,127.15038156762569,tomato
105,58,85,21.75082817743324,68.09872780186532,6.267749462569352,114.0523617573222,tomato
96,56,92,27.667291787433275,66.06787419490718,6.567877728421763,83.37205276451223,tomato
93,56,84,26.532757455327825,68.24145873080106,6.113504135976477,76.37156158321574,tomato
89,62,88,26.892624066580467,71.94910385421977,5.908517161217429,97.66888809897395,tomato
111,64,85,23.945509846311623,71.9687953016396,5.675942380311335,116.01682223397066,tomato
106,69,98,22.192685439465897,65.88706537954947,6.245851650492269,79.4516623044674,tomato
101,62,95,27.384174049277625,70.52911265828752,6.621254293983386,119.7052297098526,tomato
114,65,85,21.463086914034335,65.94545338151043,6.3760528614656415,76.60545729056405,tomato
110,53,87,21.146929092563056,72.25331469641976,6.087418550043339,102.08672429790377,tomato
102,70,95,22.808304904510194,59.24406487945092,6.7080666802393925,121.66612642590913,tomato
98,70,94,22.79703435089059,70.15731134760266,5.99886133293627,82.9798647889503,tomato
112,61,92,27.365076035698806,60.69459728691894,5.621845434544697,113.47323625888446,tomato
107,54,82,26.37721527953711,64.35361775427498,6.247489146258407,113.43711806835299,tomato
111,70,82,21.752021654068535,71.56131019278453,6.1705468518795845,99.7333228380974,tomato
97,70,93,22.217945191160354,57.62838072922831,6.246828641720291,123.18715542689495,tomato
95,55,86,22.068311983587133,67.2474851321937,6.581856593273645,86.85545950230895,tomato
104,50,88,23.99567901856348,68.55630327672945,6.1733807072294695,105.6184625027087,tomato
96,66,97,21.685244700880897,56.80304046386701,5.624283955903126,103.45382412500823,tomato
92,61,96,23.608448164571033,58.5851635931703,5.968455991151184,111.8873988582276,tomato
91,56,89,23.554622936349446,56.85238377337526,6.450547193442459,76.83299362331427,tomato
107,67,98,27.98684385474892,58.77961432668141,5.661575760045295,94.10113828974168,tomato
110,54,83,20.842491206759306,61.899763062743276,5.603611363310976,76.82271913247313,tomato
101,53,100,23.15801210749555,73.2806145397939,5.997808052700627,120.45373498630612,tomato
90,54,86,25.047510931603313,70.73093685040513,6.772835098345893,100.12879397414233,tomato
98,68,81,21.069590379635613,57.20796155905183,5.987693990467814,81.43384570939666,tomato
100,56,92,26.02665048747513,58.645492674768505,6.138355771825027,93.65822949932758,tomato
95,68,99,23.270984161470718,61.36666250146861,6.472407223908538,101.56411000927385,tomato
89,64,89,21.371555251692733,64.47534358211186,5.8427846022191785,86.93364389513295,tomato
112,52,84,26.81914042498095,64.67174666211969,6.348328196091969,122.98760432243111,tomato
91,60,99,22.31075463254466,63.875138363198545,6.387264197839406,127.2149238676379,tomato
88,57,92,25.874659030994742,56.15949664109616,6.362859739128118,120.81554738964823,tomato
92,64,95,27.128421391588645,61.67901386092233,6.062013839898721,70.3519359536924,tomato
105,61,85,25.883290326891856,63.632685963823164,5.658097343713509,93.32555536984617,tomato
87,50,98,23.348164093135676,63.073804146975064,6.531595104982774,127.94192556850967,tomato
88,52,95,25.161515658171112,68.10638609756957,5.8530792544136805,122.24648690322071,tomato
106,70,93,24.889418416790264,69.28700095134181,5.817872479273671,72.15873171292449,tomato
109,52,98,25.860698040831338,61.99468376693395,6.072603301042482,106.07008679032174,tomato
110,66,97,22.00448548178128,72.18231749938934,6.114328522113153,83.00660732647029,tomato
110,69,94,26.157805077315537,61.1274272041593,6.68441258755138,104.17489926084774,tomato
111,67,88,23.44795496249254,65.27984506519718,5.951734254573897,109.68638216486235,tomato
109,53,95,22.210070299226267,60.37896814531387,5.698465980241576,99.06143544664576,tomato
103,67,81,25.109056907401502,63.96847212251803,5.92670944855571,76.59417988803314,tomato
114,50,84,22.79505770388463,59.915891458482456,6.2598285559757105,92.37748332323446,tomato
115,60,87,21.355355209279452,55.58517563562607,6.687717976511435,128.9365940914013,tomato
100,70,88,20.90157315374303,70.33803154394117,6.18592629085696,110.37577210680394,tomato
102,50,84,20.962791595748655,67.73911609861449,5.769473066500224,121.09448931621658,tomato
85,60,98,23.771302137278987,59.50838246168772,6.194453370454669,102.1260176169064,tomato
103,50,91,27.24668161714892,74.93232152015099,5.990727800657805,77.03269980306243,tomato
98,66,89,22.103340052135966,60.25607926599688,5.885982166070347,93.7727840385283,tomato
113,64,83,22.026348893060785,62.666170643214535,6.250370119672888,79.2326985293613,tomato
94,57,84,24.28878868957888,61.44918901069241,6.402433887470112,84.7721322246353,tomato
110,61,84,25.385927280595347,68.33941268666572,5.853983620249984,82.7595305502054,tomato
102,57,87,24.98847448037604,60.74015737783116,6.786298299465287,107.66224919420641,tomato
93,67,90,25.2595996115506,62.6688913997667,6.10529922936343,80.02606251651927,tomato
109,62,91,22.212658229114083,69.45276609708147,5.882194245986054,77.42620425441325,tomato
108,60,93,26.501045213419534,74.64049699873402,5.767325644682587,111.77538693647774,tomato
109,53,86,21.057522097375717,60.17264885828205,6.245711695851267,82.29451654958794,tomato
110,52,93,21.080539340702792,63.71208647827113,6.128304802053828,108.84771869426515,tomato
88,61,93,23.37100344043595,70.416319415549,6.097460618195025,121.76901902065404,tomato
88,65,83,22.056316214772366,63.46465115771766,5.8754116665556415,127.29314067167286,tomato
105,51,99,24.54068701663372,56.47502531019478,5.821032858943403,92.73734590327928,tomato
89,56,90,20.43159462593181,60.333198987637715,5.914153915569308,111.05195754329601,tomato
101,62,86,24.259813640179303,71.44777195766588,6.577457445270346,110.38645516255067,tomato
90,66,95,26.91022952261799,74.89047027391803,6.435753951565453,122.1958487401262,tomato
110,61,90,21.873244443808403,60.99878779043527,5.700197084070751,117.89781274162499,tomato
108,65,86,21.725798390195216,72.17422160710768,6.028947122079744,72.79179725090884,tomato
102,62,106,20.681139948621137,61.71337614863221,5.569812723298684,91.51112316434583,potato
91,68,100,18.782924199949,69.63978199909602,5.721972937810922,131.84868122472216,potato
77,75,105,16.943020201127844,67.32951812717391,5.817352640802991,134.32069403069264,potato
77,68,104,21.792637042822292,77.74130504607132,5.236101012287855,89.1693676559339,potato
95,72,101,15.440057973042107,69.90549531662846,5.25739957515677,137.1876772201395,potato
100,63,98,19.055309199871616,77.93494020626878,5.81063246010353,106.77998476900444,potato
99,79,92,19.383870415988063,63.04873135664281,4.927781756952167,85.58800846071217,potato
83,79,106,16.480915501029074,60.68869492695797,5.623131113108641,105.73997972371728,potato
104,80,107,14.47594656764695,70.5111369310653,5.77360480349345,118.76873207481779,potato
104,65,108,19.49972251217931,75.42874228334102,5.061335556720908,109.57707356139986,potato
97,75,91,17.4123847725005,74.592105817973,5.391922103810271,91.03458634950984,potato
85,76,91,18.12519674003402,79.03967016450652,5.282355997420027,96.22721364059619,potato
91,69,110,14.826406087764033,79.28493756653488,5.831124949106003,125.48876247648519,potato
87,65,99,15.874687279648466,71.08456338942011,5.691106908867799,105.38927045084917,potato
89,69,93,19.593260666968316,70.8871486372294,5.854247848426754,135.5789077958088,potato
88,74,100,15.433139813498299,70.5380348464303,5.938397330822616,137.59861957214457,potato
83,72,98,20.610341231204863,66.14425174676657,5.4160897660441965,130.96429569107318,potato
94,75,97,15.34470816302607,75.63080964696881,5.320150336646693,90.05115793959946,potato
97,63,98,19.26058091437285,68.66613786769905,5.480647574399103,92.36390447097344,potato
95,73,102,21.36471543400466,67.7311304080906,5.452917001767549,80.65325082604677,potato
104,62,103,20.7799533923446,77.02048936299056,5.000969230740734,118.69041021709172,potato
102,78,105,18.308494239175204,63.65758989953631,5.189329472212085,92.17595668342796,potato
84,65,95,18.12156676504157,75.65929044736055,5.144563603261009,93.5606534833916,potato
97,79,97,14.836989121167159,78.0084744568438,4.932816931955226,113.2289535254523,potato
92,79,105,15.854364471624793,74.40687955464077,5.91844268132622,101.34856863587126,potato
90,64,108,19.407191751008245,67.66016524095608,5.201835140269909,119.96937418958203,potato
104,75,92,15.685897414603463,62.99040090664343,5.173518967216496,135.429558317512,potato
99,67,100,14.852198792761282,71.62370909076743,5.732593046543418,94.36799355151513,potato
97,69,95,16.839605397907214,71.43560162462853,5.618160150318047,107.05902196888312,potato
105,68,102,21.558100758525644,64.84393918576319,5.530047505555437,121.85306818164895,potato
79,72,107,14.862959213775213,66.75010102777564,5.761047026307045,110.62401334289154,potato
89,73,101,19.60762940516557,64.20852900266584,5.135854679159249,126.09619208994692,potato
87,67,103,21.9191017152548,72.67191407018198,5.137605442431988,115.30678289437931,potato
104,66,91,19.94691178909439,78.67874471609613,5.108287976611602,108.79646581533244,potato
91,71,94,16.0071171784229,70.17325384172801,6.0772540411861815,82.37832868146653,potato
82,64,102,19.45054722263596,77.46081328955242,5.753046288862961,130.05910930419716,potato
96,71,95,16.532794840272935,63.24208801642312,5.900496102690562,92.63617841239541,potato
90,73,93,16.79722388048348,75.23753336577445,5.265514541850758,80.22967258568742,potato
97,62,106,20.802428301943845,70.91675906495192,5.128986461526604,137.32046112296453,potato
79,78,100,17.085464492583444,64.11498265565262,5.189340603918008,136.7154453209804,potato
85,69,94,17.07256624507513,71.09735193406772,5.108025515204416,132.46863954833333,potato
98,61,108,20.97068900502651,77.07497090265272,5.921143130406513,83.79536921349018,potato
101,70,110,15.876670036846614,78.4518007774513,5.242570533539274,125.92711735911158,potato
94,69,92,15.003061628594978,62.59314320848522,5.7744653319823565,88.54501544833218,potato
82,70,110,20.14115977162222,64.04116877087493,4.973818965538877,124.97698675531703,potato
85,63,108,20.25094417735282,68.23447292429817,5.78013993797839,111.71600820408318,potato
87,69,110,20.474504743833528,74.76982009936624,5.518385497745567,92.48272928334461,potato
98,74,107,16.838393423764977,69.98984563745536,5.5694305426092825,110.25653675298186,potato
95,70,105,14.816525582458981,60.01414452098289,6.097519335222396,86.17945834185726,potato
87,78,91,14.515108058632489,68.97854665468974,5.51467459893569,86.13732281749151,potato
99,74,108,16.017211962288222,78.1691367403651,5.3275481152293365,128.40306154803142,potato
100,74,102,15.811776592618479,70.82046138335927,4.925584942508666,125.95594856553598,potato
85,74,98,19.547480966662768,70.76369370786495,5.640333411300899,103.83369047735377,potato
104,65,97,21.9326151957166,76.95187435743094,5.451320025712021,91.73018424072856,potato
97,70,109,18.441512119204226,70.18980738268607,5.48187219226276,122.3761793927116,potato
91,61,109,18.56232777328492,60.34857846031278,5.999652552114265,124.58905922818582,potato
89,71,107,16.470685114676826,77.07633564987117,4.994486356733484,128.7705716121398,potato
97,66,104,14.274466474954908,79.89684648704458,5.267960412857892,95.265860164687,potato
96,64,105,19.47672571662455,79.83282782353018,5.846416894057681,117.94659556440104,potato
76,75,99,15.532419085888636,68.10886435828247,5.75699251297996,102.6426412588295,potato
93,77,92,21.359110001056443,76.19347347184865,6.077893221709903,136.45641400293476,potato
76,62,100,14.942292723035543,60.58862351657903,5.446405376444143,80.06711566770659,potato
104,73,106,15.294833480877314,75.35664118540075,5.383443004004906,133.97585349142278,potato
104,74,100,19.71100572549105,75.83771938429649,4.991644778823123,99.40940532531697,potato
75,61,103,19.751226507841064,64.36290541038834,5.798092010769727,128.1631489058242,potato
96,68,97,18.241705628973012,65.59218309317673,5.727850214039131,84.17089868614752,potato
83,71,93,20.47511907611794,74.9527748870152,5.0953728701845895,115.56546930580541,potato
97,69,103,20.438166639031323,78.56258041603505,4.915631074152185,103.0839887828048,potato
81,68,106,20.23366869562286,76.8500610316859,5.924762171295509,104.32527841007254,potato
88,62,99,18.358153293554267,75.09782349367552,5.321133672953426,87.58865523438102,potato
82,64,90,16.09144443584647,71.23123123336897,6.067291670385841,81.47227124950302,potato
92,72,97,20.30909063502,61.08714001859824,5.073094875116876,92.39044034445682,potato
105,62,90,14.503470467554745,79.65423568714897,5.971658095194022,130.59439981793128,potato
95,77,103,16.996999859960482,64.85761111799327,5.011108035487568,128.32215479656855,potato
99,74,91,20.230301363472627,69.33565793562819,5.647263457976912,95.58027743611845,potato
95,65,90,14.498513406286511,60.71614510674642,5.636227980910879,109.88643112550285,potato
85,73,107,21.968894496633876,62.427306698312826,5.9132084206928335,103.8823006345903,potato
90,76,100,19.964768362635866,66.65350540179911,5.442325009560709,118.88780722727307,potato
95,66,97,21.930394106569217,72.36676268172803,5.346716724014824,93.04127667150024,potato
86,65,94,15.422423692268369,72.9449265547913,5.418618617163135,125.19203218899372,potato
82,68,107,14.377692907059139,69.53251043770493,5.722258832382146,126.72471097326834,potato
94,76,97,14.197494098194172,79.96304906666325,5.988856849976559,121.2003234779637,potato
83,62,110,14.78341481354492,79.39981963589142,5.368632628054982,129.5684477174804,potato
88,71,106,19.987586869271908,74.78156520140597,5.495002434545453,102.70893791452087,potato
85,60,91,16.2538635834223,74.8997544996047,5.882468436238726,96.20622990716453,potato
93,76,99,16.631936021416806,74.61386345901835,5.998860552918024,112.0705999168365,potato
77,72,93,18.80759061648736,71.76399271235276,5.778829675290845,114.41972074666606,potato
76,64,108,21.7854586919562,65.77518301610507,5.470051925622809,117.46406330707072,potato
92,63,99,14.997332832627663,77.35894367382564,5.374472853291847,126.0282265976306,potato
86,64,91,20.06951797775379,64.14728158325813,5.070735667973463,91.1013930516597,potato
97,77,92,15.76484388750597,69.90659322648736,5.523537172950065,107.446970161786,potato
77,64,100,18.60398373367959,70.21245102080027,5.700034246190961,116.55303503980898,potato
94,68,105,17.630831557322118,65.29351226380533,5.021179940292666,95.88773322723875,potato
98,71,104,18.458515820679306,74.57394008216434,4.930335311427331,124.0830850851633,potato
103,61,105,21.43913471880022,71.94693731278167,5.085181329439486,101.13761588756304,potato
96,69,97,17.991168371847237,79.29537265833473,5.009518330210659,138.0170899864324,potato
99,78,108,19.4384161610554,78.24140224949235,4.985120487206893,93.31496308385161,potato
95,80,92,20.45408838793228,76.60505300946724,4.981057364088237,115.84956429540836,potato
78,76,106,16.560417476721835,77.5909649614884,5.820454662628551,115.79170995636328,potato
88,64,104,17.709427779249292,74.11877024022844,5.864638671142531,112.5830384287617,potato
90,48,59,12.04129049523904,63.146140534068415,7.036672756494026,94.79600115954521,onion
93,45,60,12.972191342391168,64.81131554425633,6.502137471916186,88.16006389991482,onion
82,40,57,14.739833040648348,61.846362942155906,6.092124812834271,66.06382119954421,onion
80,42,69,17.820109542661136,67.20407705617268,6.397838080806711,60.979687669843,onion
75,60,52,14.895648552148984,68.75638389201667,6.359500017053543,88.06177751538723,onion
76,54,63,14.025833554410061,68.15890826870292,7.07377578477727,97.25550788243063,onion
72,51,62,18.16921574286674,60.362842049249195,6.555256926656572,99.66983934415282,onion
85,49,63,14.878553100018316,64.46021411902902,6.719396603729676,75.95374446551112,onion
94,44,70,14.929439239403882,66.43021184726811,6.291591642316562,95.73958345372765,onion
69,49,68,11.421998572407464,61.74321520503271,6.625156021891587,59.083398565677584,onion
90,53,60,16.701547264513266,56.02575176070797,6.632286034198836,73.87369660955015,onion
77,57,59,17.324220132297135,60.18182314010197,5.912823003471511,76.57913882841197,onion
80,47,62,18.446112772825032,54.44091857231563,6.54418569204522,70.70490775305149,onion
85,55,51,12.717338542147187,69.2392010362248,7.006950117219506,66.02544331980275,onion
91,49,63,14.465609225588405,61.54226145348095,6.3674875193521325,52.76793944986272,onion
77,52,53,13.222728544152593,68.8592301215649,6.349062001074846,76.96735047694912,onion
70,56,67,14.68855803123905,60.530712964649744,6.718651585877317,50.81234575523157,onion
76,42,57,12.810768596102678,57.854545148860446,6.641781534595945,96.22411190236868,onion
74,51,56,11.59132178549585,56.56864893325618,6.907073578342681,98.69438386527816,onion
78,41,63,16.0321865387946,64.4508951543302,6.54069884791163,68.05400244853331,onion
69,42,64,11.332259798586875,60.76851896159316,6.979284200044484,84.55787410792392,onion
80,53,53,13.80719458401388,58.58975905663433,6.414416553971743,67.79733153913278,onion
66,53,54,14.702119781796226,57.47891193581468,6.482864380022019,96.47660181894473,onion
65,58,69,13.121635706095109,61.99065496749604,6.13292545108895,108.2627104323257,onion
77,58,70,18.30827135249318,50.700197724295776,6.6069142604382805,81.92119183134884,onion
65,41,67,16.860102105842543,54.78851162225075,6.601123439166927,52.46060587433658,onion
73,42,61,18.548531917465347,59.57879782427263,6.987556417518615,97.79237520268978,onion
85,57,63,13.421793175442962,64.31837644620242,6.0383910997231585,54.19569538379365,onion
77,43,64,18.638258349569586,61.09422873249717,6.987723384636803,104.03222443114282,onion
67,50,65,18.725762095002437,68.30553976226551,6.506871549043757,50.7502990228448,onion
83,56,52,17.98270423960332,65.35686971890325,5.9759480065571555,67.13798248419698,onion
69,58,69,18.924056952358505,61.686126065650285,6.440248266197576,91.01300918008386,onion
90,41,61,13.026039858947865,57.16718097747973,6.339744845771602,104.52729892446285,onion
78,50,52,13.555988546080817,66.93181658915825,6.307857480532766,93.22199663643792,onion
90,47,64,12.854250748775174,50.14309766082066,6.590624427334911,74.64031684097708,onion
69,52,66,16.66995704821709,62.911193027049364,6.496947636873829,105.09676593509657,onion
75,44,68,18.101662771226188,68.45160221996673,6.457571097618037,84.0004685838251,onion
73,41,64,11.518346459457314,67.60052742010177,7.091474446622115,74.09093958369988,onion
89,59,50,14.777698103002301,53.79348827842857,6.801992206276679,74.09488859137988,onion
65,45,56,15.872231058045966,56.69599440335627,6.987924024999904,100.53985176617826,onion
83,54,53,13.410692074878508,54.70934230705819,6.660659574241282,88.12293222162097,onion
79,46,52,17.0900207419593,53.24010598764853,6.961283737013762,106.34116100469961,onion
82,52,56,12.500493949961559,59.47877432374388,6.235309036921133,61.91157539752594,onion
88,55,60,15.52194945857924,64.49322381660718,6.2191154136161435,98.33727742580203,onion
93,53,58,17.05401231884339,62.9896713761364,6.858503723622885,82.41586120174487,onion
88,50,60,14.011241339537708,69.01759169877737,6.102324064130655,74.22171173010015,onion
87,47,56,16.489917502126723,69.78009491848688,5.93194794598441,51.46397107522684,onion
81,54,65,17.251035453856534,60.478334326715924,6.636771034018775,103.5415696891795,onion
70,51,54,14.707967569529487,52.50288105811674,6.13720847007129,90.9631662536544,onion
85,44,67,12.899131650907194,51.10546563285053,6.78683265139817,92.7045799735871,onion
66,49,69,16.638548092321386,54.27033534567865,6.139073900381844,56.47214973921339,onion
85,60,61,13.46300910933841,60.79532216653915,6.853867634858875,107.11787485170167,onion
75,52,65,13.833076477754899,54.949354297504755,6.920086965947718,65.8457158517141,onion
80,51,58,12.18162326434872,55.61679134764176,6.935773097835686,79.32378934862375,onion
91,53,67,14.731800120243841,55.17615059339182,6.888936029275969,89.9907938977006,onion
83,58,57,14.498493063979813,65.3897523216395,6.25827101285225,104.53112155829272,onion
93,46,50,12.864382178588183,65.50815104013425,6.864832667068241,95.12103411793855,onion
79,40,62,12.611961017563852,57.94908707604051,6.852016059977867,105.24176313779179,onion
69,55,63,12.975855045019761,65.45370420744538,6.984339015365505,66.657472110194,onion
91,60,52,11.54600044499232,54.67294983492677,6.8385475471069785,75.59460130140877,onion
