N,P,K,ph,temp_summer,temp_winter,rain_summer,rain_winter,altitude,label
34.70288842797884,30.89397770778387,59.51812481011754,7.94,26.11,9.38,72.53,388.28,551.25,fig
115.6995920493692,44.0154529670885,88.52918874672548,6.7,34.61,26.4,348.05,97.87,371.83,cotton
135.87112467476936,56.15292255993144,77.67902931578278,6.83,35.57,27.53,334.4,91.62,371.03,cotton
110.3505500280751,47.44933120385791,54.88372214463186,6.36,36.8,31.26,1150.65,510.27,331.9,mango
110.28203338227532,55.16056534590837,50.280843523105226,6.46,31.01,13.49,227.8,144.9,168.63,maize
115.67,70.5,134.72,5.26,29.0,13.36,232.7,159.66,0.0,tomato
77.31328948391347,40.12049288900753,34.07548749690985,6.15,33.87,5.94,104.8,213.53,1030.74,wheat
87.62869012018982,21.367817996847556,50.63963599810002,5.85,38.9,35.36,1482.27,602.12,158.42,mango
109.65932144829894,56.10742067454464,84.06144043814292,6.52,36.86,30.57,266.25,93.86,124.51,cotton
128.23903100499612,49.951714074137385,89.22017697821644,6.71,27.54,20.87,405.61,139.12,504.04,cotton
127.26,59.16,139.85,5.67,29.27,15.4,259.74,235.41,142.45,tomato
42.79218169475919,45.34127501227587,60.69113204214593,7.52,24.25,5.58,74.34,269.31,420.93,fig
14.19,48.07,24.16,7.21,29.59,7.8,108.25,183.54,274.83,chickpea
40.65,19.76,39.37,7.61,23.19,4.68,69.23,363.11,378.7,almond
102.72833363149964,52.75331596856471,52.170246850506935,5.81,32.19,25.23,1206.67,372.77,491.47,mango
10.02,5.49,38.37,6.82,23.43,6.37,57.69,203.99,435.02,almond
74.89,48.29,40.48,6.68,31.1,25.32,899.24,238.47,226.3,rice
107.87,43.47,6.46,6.83,30.67,24.27,1164.95,216.07,63.65,rice
70.07,29.63,135.31,6.15,26.55,9.82,31.58,470.07,77.55,grape
104.26,55.74,222.21,6.53,33.34,25.39,1144.66,324.03,380.71,banana
52.87,36.79,97.3,6.46,25.71,4.0,52.82,334.41,552.59,grape
95.28692847753015,56.88979780254587,44.55726150011883,6.64,27.19,10.16,120.88,195.52,282.67,maize
17.64,44.47,59.27,6.91,29.47,3.89,214.07,237.87,511.42,lentil
80.81,52.04,33.94,6.32,26.18,20.27,835.95,215.92,181.11,rice
112.09461569560268,50.533112323259104,73.04748126830906,6.81,37.86,30.79,257.0,51.82,132.99,cotton
85.45528654172968,46.913091979234494,44.718136888423686,6.25,29.1,15.93,175.4,210.77,84.83,maize
101.79680220968542,53.92153251535277,87.25419177559097,6.51,31.88,26.91,605.2,139.25,396.28,cotton
23.200317330431048,36.48372852661592,91.80589466736308,7.07,26.12,7.4,111.22,331.53,424.49,olive
154.79,50.16,125.52,5.74,30.88,26.49,990.61,370.2,264.95,sugarcane
71.93,78.55,200.01,5.12,35.11,27.21,992.7,246.88,583.78,banana
100.4222439512542,46.86674724029879,55.36016277285109,6.65,29.96,10.18,209.99,254.94,292.64,maize
129.03,48.04,61.1,5.7,27.86,21.65,1145.33,205.86,62.96,rice
148.23,52.77,136.07,5.82,30.64,15.84,207.49,267.25,0.0,tomato
64.88431163939586,49.1311727816156,34.36434471065865,7.12,25.26,-2.35,105.27,174.86,756.9,wheat
96.05,46.43,92.35,6.33,27.12,22.93,1060.74,351.91,45.95,rice
19.69,64.61,44.2,7.02,32.06,5.68,132.55,155.24,501.81,lentil
61.23716186735038,42.081303027545125,48.36701417230961,7.26,24.37,8.01,103.18,349.85,22.33,olive
104.53,56.09,161.97,5.74,30.67,23.23,1270.34,186.42,534.27,banana
105.56,43.79,80.59,6.05,25.86,19.01,676.93,303.26,404.03,rice
77.40435235462108,36.63740818701928,42.82101842140473,6.19,31.02,15.32,73.79,396.84,217.89,citrus
46.12250815799421,32.55150013139814,66.21492753049709,7.13,26.98,8.02,52.41,570.92,595.78,fig
30.675129822860598,33.225653381075475,46.37882967555109,6.82,34.01,15.19,93.64,398.5,621.81,fig
112.56843593531472,28.010646188719846,47.86961101177252,5.23,38.55,33.57,1725.85,414.93,13.75,mango
110.72991110585264,43.16884758284427,59.29646250944496,5.07,39.58,32.2,1610.05,320.68,202.08,mango
122.26762325641238,50.18548583524867,78.41412140786397,6.81,35.7,28.42,259.71,76.67,359.13,cotton
41.34,45.22,117.81,7.04,23.13,9.65,37.46,436.81,279.26,grape
36.03,47.71,13.45,6.91,29.34,5.18,72.11,199.24,424.06,chickpea
147.05,62.88,111.97,6.14,35.97,28.35,995.39,309.13,346.34,sugarcane
112.11968071468613,38.66537479800749,51.43364652198542,4.99,36.95,32.43,1160.02,323.21,410.18,mango
64.48059932672615,32.72517324856383,45.17182912196767,6.87,35.67,8.58,128.18,178.59,1204.08,wheat
99.39161930361432,26.20660014269126,51.49660053711381,6.3,25.18,12.44,59.79,631.6,12.16,citrus
120.13,54.51,101.46,6.4,25.73,18.31,967.34,240.11,231.6,rice
94.86274221230018,21.262104497173567,52.07011006899239,5.39,26.44,7.81,85.77,460.45,170.22,citrus
85.48,83.27,199.07,5.67,31.25,23.04,1021.18,270.45,434.37,banana
75.06590741440692,49.47344796415973,45.06613476352802,6.07,23.86,-2.73,96.76,111.66,888.72,wheat
150.36,57.99,103.0,6.23,34.87,28.74,736.6,164.4,236.24,sugarcane
115.17293699478878,36.79355129420307,58.7557526091758,5.99,35.35,30.97,1369.33,446.24,66.1,mango
18.47,59.0,67.34,7.1,27.9,2.67,124.37,274.9,532.28,chickpea
110.66,62.55,32.59,5.62,30.17,27.87,917.3,370.94,12.02,rice
34.72,19.13,70.28,7.69,23.19,6.23,33.27,191.11,554.22,almond
34.61915552060965,41.1781491339534,74.15238778776566,7.92,26.73,11.06,50.4,323.96,109.73,olive
43.32339015526219,39.02729272932628,68.12291074488547,7.81,31.17,12.57,44.36,380.09,439.39,fig
11.23,59.88,57.55,7.3,35.65,5.45,69.0,121.01,633.42,chickpea
44.24,62.69,69.9,7.75,30.97,0.33,178.63,207.74,647.92,chickpea
87.8759816058579,21.495763290057305,53.73774237184797,6.33,30.57,12.07,65.63,321.8,197.0,citrus
97.87746745729407,25.035175975775072,47.87028025327241,6.43,33.98,14.39,86.69,500.24,38.09,citrus
22.67,56.95,83.54,7.47,18.65,-7.23,171.97,245.59,552.12,lentil
115.06,41.57,75.3,5.63,30.87,26.53,958.58,284.67,491.89,rice
42.195972725318896,33.06578005900695,92.07877760385418,7.5,29.34,11.5,119.93,604.67,483.59,olive
143.81,59.2,176.0,5.64,33.35,14.97,179.49,201.31,20.12,tomato
51.63,8.62,91.18,6.37,31.67,13.41,49.54,257.43,339.16,almond
159.11,49.18,131.61,6.14,35.04,29.16,838.04,181.45,333.54,sugarcane
56.37,44.82,115.78,6.59,24.72,9.31,33.72,291.62,422.56,grape
35.46,32.2,121.77,6.55,29.91,12.09,42.38,512.15,305.5,grape
149.2,66.58,99.03,6.08,32.42,28.65,712.0,171.18,178.28,sugarcane
83.35837350511734,23.560318944430524,55.47797337933646,5.68,33.99,12.39,78.12,724.38,273.42,citrus
21.09566643875045,30.21379842148176,74.98634543679388,7.04,25.93,10.06,86.21,659.93,13.73,olive
35.05230389171565,20.70708101476885,83.08085068762009,7.43,25.31,5.85,48.89,265.92,445.12,olive
45.13156213150653,32.628410275302514,62.32261406873244,8.03,33.06,13.26,73.64,522.03,222.49,olive
133.39413962147006,48.340799179384646,84.64843551858674,7.42,34.25,28.55,380.96,98.05,552.03,cotton
24.06,56.05,89.11,7.45,36.35,9.66,75.71,108.46,484.42,chickpea
53.44068655185601,43.2343225782795,64.61717620330745,7.6,31.73,13.94,83.72,314.38,485.65,fig
55.76,29.92,137.11,5.97,30.13,10.92,65.91,230.65,141.93,grape
116.37873793370476,59.89788386593492,75.87076677474167,6.22,30.71,24.97,256.63,120.01,163.05,cotton
99.49841807725522,35.48600235560302,59.48717199231777,6.07,32.17,13.19,82.98,382.0,57.74,citrus
78.88906135357853,26.43368093334069,45.42189886159766,6.48,33.15,14.78,88.37,424.6,104.14,citrus
34.83,36.96,68.53,7.63,24.48,0.85,85.48,208.44,658.13,lentil
81.86126113804947,38.81957255659016,31.20366641279238,8.0,26.61,1.7,91.32,194.99,1590.78,wheat
22.5,47.05,36.74,7.18,27.25,3.17,86.28,135.06,600.7,lentil
50.41,20.01,25.66,7.32,25.19,6.54,32.92,169.87,569.08,almond
72.65,33.3,109.33,5.47,25.44,6.57,39.06,225.21,247.38,grape
73.11,52.75,82.3,5.28,27.95,19.84,781.56,298.43,97.55,rice
77.20917248547818,36.09391570079665,54.06057233075892,6.53,32.59,11.27,75.44,535.05,238.54,citrus
124.69175305832348,42.95280855705118,76.67968436532003,6.48,34.88,29.04,482.19,152.15,271.59,cotton
136.00094390630903,51.854559584797215,70.54266449736133,7.17,29.47,25.32,345.22,63.61,59.66,cotton
8.53,57.09,71.65,6.59,28.73,6.95,157.81,177.26,580.54,chickpea
117.5072840863788,55.5885488049759,40.15182832347829,4.85,36.38,31.27,1399.44,315.41,24.8,mango
131.5877805094795,57.7172605215132,89.42808306333919,6.58,28.71,22.75,490.07,174.34,310.36,cotton
123.52,62.6,63.98,5.75,27.09,21.47,967.75,155.66,536.01,rice
94.28,57.12,209.96,5.52,26.07,22.26,1108.4,173.53,152.65,banana
93.5026454487589,58.88601639799633,40.37379571127114,5.72,34.25,15.47,243.86,160.64,133.9,maize
89.14144603441034,23.476919956463057,58.56937304790314,5.78,32.16,13.12,154.86,676.04,159.59,citrus
107.75505597571278,53.7443008236223,86.26905150461569,6.91,32.05,25.81,471.1,73.16,78.4,cotton
47.14,27.0,73.75,7.95,25.13,8.46,29.5,176.62,427.36,almond
119.78,44.01,155.25,6.47,34.2,19.37,204.93,201.61,0.0,tomato
38.86,40.04,73.26,7.35,25.3,9.0,20.1,219.36,237.15,almond
22.80880386737195,22.319736679746832,45.546971022224,7.29,36.28,13.06,112.7,320.57,458.84,olive
116.91,49.92,62.22,6.03,30.51,24.73,962.73,217.62,22.84,rice
105.89,34.85,53.79,7.24,31.0,28.69,1007.65,295.12,184.62,rice
81.34461903851081,29.857583590881674,53.72573525234085,5.69,30.8,8.51,60.36,396.98,95.81,citrus
108.7,63.69,32.76,5.88,34.22,28.05,1014.77,192.87,210.87,rice
82.5303651826533,49.05876780852523,36.449964813899285,6.2,28.45,0.65,111.61,129.66,302.17,wheat
96.22084620814144,37.49445166250459,51.45341166382242,4.68,38.74,33.05,1552.18,321.88,441.57,mango
26.89,31.61,132.47,6.26,22.81,5.96,105.72,426.9,262.05,grape
5.31,50.07,76.61,7.44,28.01,1.76,129.44,249.84,594.26,chickpea
102.75076410091508,23.01376470292603,54.34373779450543,5.42,39.2,33.32,1653.78,302.88,232.34,mango
95.77,84.22,153.66,6.13,27.14,21.0,1131.01,353.82,63.39,banana
75.55,47.35,204.61,5.76,29.98,27.17,1190.53,177.08,135.14,banana
141.28,38.46,125.14,5.72,33.38,18.23,183.9,157.31,0.0,tomato
112.63,46.47,88.62,6.1,34.22,28.13,1003.51,161.72,428.83,rice
43.11,40.87,70.03,6.21,25.87,9.49,71.73,362.93,245.78,grape
129.33535837460022,57.61846598176477,71.8783591585244,6.71,31.15,25.68,250.42,112.52,464.08,cotton
44.55478646915826,48.04645544214983,67.47401770762428,7.62,30.7,9.73,25.72,360.68,687.59,olive
11.83,52.85,51.6,6.23,26.26,-1.11,63.33,99.08,553.11,lentil
66.35553144292138,24.39739209725655,63.668763450331454,7.95,24.25,8.48,90.7,493.83,420.48,olive
66.77743151628775,39.17380434103038,37.97064983816876,6.43,34.28,6.09,113.88,221.3,860.23,wheat
50.401381691228096,21.01367452844746,41.86006284095756,6.74,30.7,12.99,106.54,645.76,486.48,fig
111.54,40.74,169.75,6.65,27.18,11.18,217.54,158.11,0.0,tomato
86.09,42.18,113.58,5.98,30.49,24.78,1241.38,201.88,426.66,sugarcane
94.07087822205298,58.291490726524096,55.57820125411153,6.39,27.49,14.45,156.9,221.38,40.79,maize
144.22,48.29,139.06,5.93,28.25,15.92,154.53,187.37,145.27,tomato
55.58,26.79,103.47,6.03,24.04,4.0,65.74,363.42,373.34,grape
105.79942147361528,50.96994682210445,50.53597473078278,6.12,34.94,14.39,139.2,179.08,79.89,maize
113.94,77.95,194.31,6.39,33.27,25.52,1067.87,258.41,242.19,banana
124.59,54.11,53.01,6.72,31.96,26.64,1076.69,316.96,499.07,rice
111.62638104182444,57.8655490885981,54.90160342324436,5.92,30.47,25.15,1000.55,386.57,471.32,mango
78.25,51.66,61.11,6.02,31.44,26.75,1039.36,193.66,404.26,rice
106.06,51.24,32.84,6.22,25.64,19.61,816.06,278.0,74.2,rice
113.03,75.06,175.3,5.53,31.55,25.45,960.32,213.44,19.4,banana
108.78,83.36,176.04,5.82,29.75,22.28,1138.96,370.04,557.7,banana
25.26966090539026,17.635438737804023,92.02361094273684,7.61,26.42,7.54,64.17,549.03,452.56,olive
118.68,39.97,68.28,6.38,22.86,18.54,905.26,284.36,154.2,rice
49.05470966591805,37.79467986581403,36.37132149397834,7.56,27.55,11.0,43.79,298.65,469.16,fig
69.95,28.93,101.45,6.9,23.58,7.55,28.81,374.39,305.44,grape
40.41,31.2,110.19,7.18,19.14,4.0,38.98,334.19,474.54,grape
61.92,47.12,118.45,6.29,25.65,9.01,37.82,278.81,320.78,grape
63.0029853854176,40.601642682411565,46.58080806942307,7.51,35.65,8.84,108.43,163.35,1145.3,wheat
114.35,38.52,42.79,6.04,32.42,28.45,1056.52,167.47,11.94,rice
27.87,52.95,59.1,7.24,29.57,-0.5,44.65,96.16,422.37,lentil
10.32,61.29,61.46,7.05,28.21,6.99,99.09,186.47,769.13,chickpea
110.98,71.59,191.29,5.53,33.7,25.76,841.16,222.37,312.35,banana
120.07572100640608,46.726694407093454,89.9901759132755,6.67,27.79,21.89,411.14,107.19,346.56,cotton
6.65,63.79,60.32,7.29,23.58,-0.91,142.1,183.81,563.74,lentil
124.85,57.02,143.32,6.33,36.3,19.61,180.69,175.83,0.0,tomato
11.59,36.21,19.24,6.81,30.58,3.51,93.46,122.39,490.34,chickpea
71.53382967761368,46.09550019554642,38.43724510859475,6.08,24.7,-3.7,58.99,140.89,1607.03,wheat
36.24,39.66,55.57,7.33,19.27,4.0,38.21,165.18,475.57,almond
18.81,48.4,68.49,7.66,26.19,0.01,59.29,113.61,568.58,chickpea
87.54517629732223,44.45257001478788,48.51857780806488,7.89,32.65,5.83,139.11,156.41,264.14,wheat
115.24,43.13,64.83,5.79,27.81,23.07,710.44,318.24,539.93,rice
58.22203640377522,39.85647620177554,54.639718141148336,7.96,22.08,4.76,48.78,402.57,49.05,olive
69.37,54.35,205.19,6.4,32.72,28.17,989.99,160.89,376.87,banana
37.91,31.34,69.09,6.82,29.9,1.49,114.48,189.72,495.06,lentil
30.24,18.76,27.76,7.18,29.12,11.95,34.8,288.72,409.78,almond
129.83867231544338,45.43985952520478,82.10049194405883,6.55,35.64,32.15,361.29,116.51,1.69,cotton
129.19,66.2,229.83,5.44,25.49,18.61,1247.35,246.19,89.96,banana
76.36101758008147,42.39206640834571,49.9321555428128,5.85,26.65,2.67,70.81,204.47,1465.02,wheat
25.77,37.29,79.52,6.97,25.11,-4.48,133.95,204.03,568.19,lentil
32.44,47.56,46.75,6.36,27.62,3.35,69.47,112.37,681.87,lentil
51.99,56.7,75.55,7.23,32.58,5.9,76.53,190.58,551.46,chickpea
107.88559255783132,56.8214092495851,58.09953763563362,6.27,39.7,31.46,719.37,289.28,357.5,mango
99.43,62.78,217.25,5.8,29.36,24.44,793.73,340.38,432.79,banana
37.48,46.4,54.36,7.3,31.44,6.59,72.91,104.8,351.8,lentil
53.6,42.94,129.86,6.22,32.13,12.57,57.96,260.51,241.26,grape
57.28666285311607,25.60198982292113,47.415575845120536,7.19,22.73,10.07,69.23,342.38,359.18,fig
119.78062202088871,57.02544773804209,87.07457275928766,6.47,29.24,23.13,596.51,179.5,431.15,cotton
43.61,46.4,119.82,6.47,22.18,5.25,23.96,271.13,132.95,grape
105.11832656433212,47.88229152370921,71.33321526555739,7.12,31.46,24.33,488.84,185.79,488.99,cotton
114.58,69.35,236.79,5.7,32.45,28.38,1533.11,310.08,231.76,banana
115.42432396918016,47.33117570545292,58.72445304769672,5.8,28.27,13.88,239.69,145.14,184.06,maize
106.44,47.38,19.36,6.98,34.08,25.9,946.43,305.9,56.94,rice
157.98,55.08,110.04,5.5,31.29,27.66,1181.13,381.97,178.65,sugarcane
111.17,54.06,76.83,5.76,31.33,26.53,939.78,262.62,474.48,rice
102.34366923422576,57.32003060517601,59.946430954458464,6.68,31.3,19.63,157.95,138.41,145.47,maize
119.82080913057516,47.37730758326395,40.08803218007573,5.7,34.49,29.8,830.04,266.71,269.37,mango
86.26,30.26,63.09,6.3,29.57,21.77,845.93,173.81,536.66,rice
88.79096625928773,33.76074267106257,53.62218997288519,7.09,32.5,15.82,114.47,352.78,135.33,citrus
122.79637786756956,54.19364646114623,77.78902356983848,5.93,28.85,21.31,591.15,131.16,508.62,cotton
34.77,30.16,43.12,6.71,21.88,-0.16,69.59,152.41,372.81,lentil
119.6853596958936,42.95497156828228,83.3930224460722,7.07,33.07,28.88,313.5,77.36,73.72,cotton
27.28,32.74,74.84,6.55,24.51,-3.76,94.31,144.71,470.4,lentil
43.17,39.66,141.33,6.56,21.22,4.0,27.2,312.84,269.41,grape
103.96,62.37,71.46,5.35,31.53,25.72,929.78,297.05,468.75,rice
30.5409602947569,30.37848553589609,46.075948318238666,6.78,30.24,11.24,52.05,526.56,481.01,fig
159.34,51.8,165.56,6.07,29.27,14.31,223.16,217.25,221.97,tomato
69.60299300495323,38.33960047179112,45.61452331388699,6.06,22.29,-2.83,113.77,161.15,918.95,wheat
69.41,12.54,81.79,6.69,26.03,7.21,41.89,177.77,445.49,almond
34.65,66.11,58.05,7.12,30.08,3.68,71.89,145.65,402.42,lentil
134.93,55.67,32.42,5.82,26.7,19.57,1209.47,164.34,291.84,rice
120.71686934565768,55.11676250753349,72.12867437399403,6.13,29.21,23.65,282.4,91.05,427.18,cotton
0.0,53.58,43.45,6.05,25.1,-1.14,60.0,123.08,611.42,lentil
102.24,58.09,217.41,6.49,29.82,25.86,862.75,392.77,229.4,banana
99.96,66.61,209.77,6.24,31.51,18.96,206.96,172.3,0.0,tomato
126.47,62.92,124.12,6.76,31.78,26.09,1206.95,214.19,342.26,sugarcane
150.91,47.04,160.17,6.7,23.93,19.1,929.9,365.84,117.17,sugarcane
46.71142758576703,30.43905998465649,53.028772213248175,7.58,31.58,14.16,70.11,398.43,499.76,fig
135.15609814583482,50.97965298049739,79.77805677308001,6.34,31.11,26.59,408.88,108.49,470.91,cotton
19.6,58.98,88.0,7.83,23.31,-6.04,94.15,157.39,443.65,lentil
52.36,42.29,106.79,6.83,27.57,11.65,42.53,490.76,400.29,grape
40.48355266879963,41.78533797237307,98.00405365210648,8.54,33.27,13.28,131.82,595.11,400.02,olive
135.79348186825007,45.37223279820922,78.85355749088284,7.15,27.56,23.38,436.47,83.82,591.92,cotton
60.14,38.45,124.43,6.52,27.94,8.39,93.47,317.49,151.93,grape
153.99,48.2,124.35,6.61,37.55,31.05,1344.33,262.25,526.81,sugarcane
52.7586857262169,54.23608775762275,97.48828718826977,7.81,27.33,6.16,92.61,616.6,585.32,olive
107.50410043318544,46.468222648547325,53.269691302179226,6.21,34.28,18.67,221.12,299.88,182.37,maize
73.5,80.2,184.37,5.68,30.05,24.13,880.08,336.39,404.44,banana
69.70913005017366,45.84876734799212,43.32773379134515,7.31,23.86,-4.24,135.03,192.95,404.12,wheat
118.14148427062874,49.8900792791781,74.3208044894716,6.65,27.82,21.79,320.11,123.71,335.77,cotton
118.22928165120354,53.93887251679407,76.00539671703605,7.21,35.08,28.43,479.1,164.52,61.74,cotton
80.54710604418577,38.715701125281,40.006603185189526,6.11,33.12,28.14,766.7,171.45,143.05,mango
36.04,44.21,46.6,7.37,25.19,-3.13,50.98,92.11,436.18,lentil
11.4,48.08,60.36,6.74,23.25,0.16,89.02,129.82,497.09,lentil
26.62,67.92,44.1,7.06,28.4,-1.73,72.77,149.63,663.47,chickpea
114.44,70.83,231.98,7.01,23.24,18.0,832.82,375.85,36.98,banana
33.01182989926147,40.96417255879568,54.85789858428632,7.83,30.57,14.63,119.24,452.06,520.8,olive
94.20532861263165,23.71437891774085,49.445269215904304,5.92,38.12,34.28,1544.4,524.51,595.23,mango
44.08,26.88,86.07,6.16,26.3,4.36,80.19,227.11,411.4,grape
37.51,39.23,77.98,7.46,20.69,7.35,28.27,221.24,622.24,almond
16.06,56.47,48.06,6.31,30.42,3.6,124.6,191.95,668.63,chickpea
101.12,63.83,29.35,6.15,31.86,24.18,732.34,232.61,218.76,rice
94.49,81.0,195.86,5.54,31.77,27.91,1101.47,240.25,318.15,banana
79.14986554908057,33.039817077317096,44.47545138170413,7.07,29.52,10.08,84.95,305.99,80.37,citrus
21.06,52.59,60.17,6.48,23.09,-8.76,110.82,176.69,491.66,lentil
25.08,48.45,47.44,6.61,29.53,-0.13,115.39,135.75,439.74,lentil
120.60747835490464,40.23772817694768,89.34236708989965,6.81,34.98,27.89,376.2,60.97,366.98,cotton
91.2411170508081,51.629924743099046,40.58587410010741,5.13,35.06,29.0,834.67,203.94,581.42,mango
81.93,72.94,191.43,5.9,27.72,23.79,833.01,353.52,328.6,banana
84.56,77.63,164.86,5.29,32.13,28.59,1267.44,396.44,32.14,banana
53.620465452291214,34.07181020663461,53.33544929310992,6.73,29.13,16.36,108.32,339.02,347.77,fig
9.89,47.92,41.91,7.39,24.87,2.85,103.14,135.37,776.86,chickpea
106.39787966084968,43.072701657888885,48.24514388840274,6.33,31.32,13.53,191.3,197.25,147.59,maize
120.78357113337027,52.74934117628259,75.77296972019872,6.68,28.97,24.39,511.46,130.23,7.08,cotton
44.83,24.65,67.66,8.5,31.8,12.75,36.07,202.24,485.87,almond
71.46,19.16,85.99,6.26,29.01,12.28,22.67,259.18,369.72,grape
42.87,43.96,146.85,7.3,26.96,7.42,44.51,333.05,255.84,grape
139.57,50.57,128.09,6.19,30.29,26.46,831.84,201.09,152.43,sugarcane
27.974613127067915,30.54663841755506,60.88311732863923,7.17,25.13,9.82,72.62,402.84,55.44,olive
28.02313071356132,51.13553466868442,93.7333444524331,8.02,29.1,9.46,40.11,519.26,250.33,olive
90.4926340066214,23.01911657696116,59.49065107324749,4.63,36.94,33.88,905.88,321.66,189.8,mango
88.90119129995543,22.744039395805828,44.44130349082784,5.46,33.32,25.97,1540.67,442.76,365.26,mango
138.0154857671645,50.83181556546549,74.26852267936822,6.19,26.33,22.96,455.46,84.88,188.92,cotton
46.24006148103802,30.0240923562852,59.99947937519901,7.03,29.38,10.83,39.84,258.92,335.19,fig
108.36495363260916,41.49535369757473,49.453294587296895,5.23,28.31,25.9,1036.23,264.78,144.97,mango
88.53754770513973,32.022588198605376,50.702604006393855,5.8,26.88,11.21,39.99,331.14,121.71,citrus
17.39,39.47,65.41,7.54,20.72,-4.89,96.7,127.69,383.8,lentil
83.39037893101288,26.40512960738561,41.22275260024447,4.93,33.9,30.67,1297.88,300.27,253.51,mango
124.34,47.22,66.6,6.88,29.11,22.83,1233.21,318.68,485.26,rice
63.96261135666555,48.96456666578641,37.83794331974246,7.09,33.38,7.86,50.4,153.47,1272.33,wheat
78.27238781755109,38.4964320386234,51.2504568720916,6.18,24.65,6.11,46.89,500.4,268.7,citrus
7.73,51.93,44.91,7.18,22.92,-2.67,85.81,146.28,485.86,lentil
106.51,81.44,228.12,5.92,35.51,27.63,882.79,227.16,292.67,banana
71.52916206456669,24.570502954134888,54.00259124911906,6.59,28.3,9.81,136.78,740.99,121.57,citrus
97.36407705769552,29.874384089242103,59.936428997923656,6.75,27.14,13.73,79.97,624.75,170.27,citrus
130.41,59.79,110.05,7.07,30.51,24.02,834.58,186.65,207.24,sugarcane
46.95,26.05,18.71,7.43,32.47,9.24,53.65,252.98,557.63,almond
124.13,42.57,176.07,6.01,30.76,16.17,138.49,117.36,248.33,tomato
59.73,33.58,117.8,7.05,19.64,5.63,58.69,358.83,292.9,grape
125.97601869509974,44.40572335493465,80.72418342136666,5.57,34.81,29.29,541.42,151.03,410.15,cotton
39.71686657741137,23.220833553520038,50.3955979282244,7.27,25.25,6.35,57.26,352.42,535.15,fig
12.86,51.92,37.84,7.21,23.04,-2.97,135.79,158.16,496.81,chickpea
96.49615605620386,37.67985100144817,40.67287645087524,6.96,25.46,6.74,93.99,562.27,115.74,citrus
117.78,70.52,211.1,5.48,32.99,27.33,865.87,299.88,555.53,banana
112.2,79.4,224.5,6.49,27.48,23.59,1088.94,326.53,261.33,banana
113.81,61.99,100.22,5.98,33.91,28.72,885.97,233.28,187.68,sugarcane
45.02,22.68,76.37,8.33,23.16,7.82,19.35,254.49,535.03,almond
23.52459728215723,39.31255019343395,97.99733325376644,7.53,31.62,12.81,67.74,472.18,749.53,olive
111.09827979551775,55.05962147952393,83.41916068140596,5.99,28.68,21.94,310.55,62.35,49.91,cotton
34.08751695275934,24.368862155763544,34.19290563763062,7.46,31.59,12.46,93.54,505.22,492.98,fig
10.03,51.67,46.19,6.57,26.58,0.79,142.04,191.17,533.1,lentil
29.28233524506215,18.567612808403627,66.60634617016264,7.03,30.35,13.2,76.34,410.18,202.13,olive
84.64,79.8,224.83,5.34,32.82,28.47,780.86,337.6,355.7,banana
22.39,51.35,15.61,6.67,31.35,6.49,45.41,51.17,271.48,chickpea
64.13,51.31,116.04,6.16,26.28,7.4,24.9,235.87,282.68,grape
74.19671208318474,30.19621793886053,31.34078892104067,6.76,26.94,1.34,151.23,245.33,1530.42,wheat
103.39,68.97,173.87,6.35,34.31,30.93,1052.39,351.17,305.62,banana
56.62689215448574,21.00313956683293,64.33165342212425,5.64,33.23,15.53,54.54,350.69,462.83,fig
132.67,38.77,110.19,6.16,33.67,17.16,122.98,214.87,260.33,tomato
53.21096924944841,40.4632752140961,59.25982273845387,6.72,25.24,9.5,30.07,342.87,753.92,olive
24.12,22.88,90.96,7.59,25.52,11.66,47.92,279.38,381.81,almond
121.2614718781596,46.06921969266402,84.50186222139129,6.35,36.49,30.96,419.77,143.26,435.07,cotton
109.93,77.1,223.72,6.05,25.34,20.14,768.69,259.09,316.14,banana
112.85,43.99,77.04,5.32,34.83,30.45,1060.87,277.71,18.71,rice
99.12394447818016,21.55787531190314,41.30465322534974,6.92,24.95,11.75,104.16,385.36,13.68,citrus
10.36,57.62,9.02,6.82,25.77,1.58,98.92,138.69,665.33,chickpea
102.19,70.3,205.95,6.36,30.68,22.43,984.1,283.45,310.09,banana
86.59,63.66,198.35,5.41,28.98,23.0,920.97,224.56,457.69,banana
88.03,44.7,56.69,5.44,32.22,25.24,754.32,344.4,491.63,rice
83.74088035544516,41.75690192905322,41.46277512792261,6.32,24.67,-1.08,65.26,159.72,1720.44,wheat
6.37,49.57,32.79,7.0,24.39,0.43,31.11,60.53,583.95,lentil
49.15,29.78,98.05,7.05,22.67,9.07,62.28,286.33,294.87,grape
0.0,32.22,37.3,7.01,25.97,-3.07,72.19,157.06,586.85,lentil
125.08894331631932,45.53721863093129,85.08494368993833,7.3,32.13,27.76,386.13,98.81,459.08,cotton
64.08453059217541,55.86083454397481,71.56564079509252,8.08,25.27,6.89,71.08,445.39,340.86,olive
131.32,76.38,199.96,5.36,29.41,23.47,1039.31,252.45,341.75,banana
29.76,14.62,32.14,7.41,22.23,5.77,39.7,195.44,307.05,almond
89.05676074582024,47.31961857956697,37.23409811087982,7.47,23.89,-1.77,94.78,141.29,1400.11,wheat
109.66435335773352,20.30921069361396,50.44096832342517,5.71,29.84,24.63,1755.49,440.95,467.39,mango
120.53,54.81,18.94,5.09,33.84,28.58,848.22,272.56,173.81,rice
